frame_path,mean_intensity,std_intensity,edge_density,histogram_diff,ssim,edge_diff
data\frames\input_video_1\input_video_1_frame_00160_160.00s.jpg,49.211015625,56.55017886223217,0.03588541666666667,0.07575670980632342,0.761569885017016,9.171809895833333
data\frames\input_video_1\input_video_1_frame_00161_161.00s.jpg,48.70162760416667,55.80675772180596,0.036432291666666665,0.07424322469922744,0.7702479141387061,8.785546875
data\frames\input_video_1\input_video_1_frame_00162_162.00s.jpg,46.603216145833336,59.16570654359026,0.03209201388888889,0.20512831919300856,0.7222293503849643,8.2609375
data\frames\input_video_1\input_video_1_frame_00163_163.00s.jpg,47.430538194444445,57.11723401553464,0.032456597222222223,0.1473368697733913,0.7567872660184823,6.651692708333333
data\frames\input_video_1\input_video_1_frame_00164_164.00s.jpg,44.68375,56.14077732182385,0.03008246527777778,0.07758054696350226,0.8268128868566136,5.858138020833334
data\frames\input_video_1\input_video_1_frame_00165_165.00s.jpg,44.625186631944445,56.526129698784864,0.03075954861111111,0.040492280416261385,0.8654750029944643,4.849869791666666
data\frames\input_video_1\input_video_1_frame_00166_166.00s.jpg,46.75365451388889,57.19005534374764,0.03689670138888889,0.09397538490522578,0.8377820271689569,6.448046875
data\frames\input_video_1\input_video_1_frame_00167_167.00s.jpg,45.79445746527778,56.16262848375172,0.034405381944444445,0.06622043230736725,0.8358245659740554,7.306901041666666
data\frames\input_video_1\input_video_1_frame_00168_168.00s.jpg,46.084934895833335,56.41171264365104,0.031011284722222223,0.0769690341199089,0.8470807056620385,6.226692708333333
data\frames\input_video_1\input_video_1_frame_00169_169.00s.jpg,47.66575520833333,57.37328223828791,0.03627604166666667,0.04908463760016718,0.8417469243739585,6.5111328125
data\frames\input_video_1\input_video_1_frame_00170_170.00s.jpg,47.693454861111114,57.83808590470029,0.03875,0.04559272381996074,0.8407642342505431,7.984244791666667
data\frames\input_video_1\input_video_1_frame_00171_171.00s.jpg,45.273997395833334,55.59024982807606,0.0323046875,0.05358111268884092,0.8201195370060361,7.781705729166666
data\frames\input_video_1\input_video_1_frame_00172_172.00s.jpg,59.415026041666664,70.34008743919915,0.04374131944444445,0.1669716632157006,0.7247951879818837,10.685872395833334
data\frames\input_video_1\input_video_1_frame_00173_173.00s.jpg,46.91822916666667,57.38966094448096,0.031480034722222223,0.11228670253705911,0.7684254665036797,8.910611979166667
data\frames\input_video_1\input_video_1_frame_00174_174.00s.jpg,49.77903645833333,59.9913650016903,0.035907118055555555,0.05907250373711161,0.8869869489731914,5.062369791666667
data\frames\input_video_1\input_video_1_frame_00175_175.00s.jpg,45.116922743055554,56.0151068265288,0.030868055555555555,0.07291292536935783,0.7937847691557554,7.648893229166666
data\frames\input_video_1\input_video_1_frame_00176_176.00s.jpg,45.58696614583334,55.29182222799549,0.03044704861111111,0.06844538514485,0.8301658058562622,5.5880859375
data\frames\input_video_1\input_video_1_frame_00177_177.00s.jpg,49.288715277777776,57.203432231933235,0.041966145833333336,0.08115837893622994,0.7765344878940568,8.338411458333333
data\frames\input_video_1\input_video_1_frame_00178_178.00s.jpg,48.244709201388886,56.88707701639499,0.040894097222222224,0.049421865068577604,0.8307976425457497,8.917252604166666
data\frames\input_video_1\input_video_1_frame_00179_179.00s.jpg,48.68233506944444,56.94049518374136,0.039496527777777776,0.07534932774552401,0.7471856480045667,10.432421875
data\frames\input_video_1\input_video_1_frame_00180_180.00s.jpg,46.80963975694444,54.40301537189141,0.03620225694444444,0.05641389718480461,0.7596599360179641,9.151888020833333
data\frames\input_video_1\input_video_1_frame_00181_181.00s.jpg,48.16351128472222,55.46583810977249,0.038207465277777776,0.048500845298883107,0.7860224498582051,8.094921875
data\frames\input_video_1\input_video_1_frame_00182_182.00s.jpg,48.52348090277778,56.3985952780887,0.03943142361111111,0.06854851043437318,0.7857644466857352,8.812109375
data\frames\input_video_1\input_video_1_frame_00183_183.00s.jpg,48.74916232638889,57.43595453194993,0.038519965277777776,0.08479877934837168,0.7970553244466125,8.659375
data\frames\input_video_1\input_video_1_frame_00184_184.00s.jpg,48.79869357638889,56.439552003991956,0.039678819444444444,0.09633841813389635,0.7784517707647134,8.939388020833333
data\frames\input_video_1\input_video_1_frame_00185_185.00s.jpg,47.988559027777775,55.58046140762697,0.04230034722222222,0.07082355746660028,0.8070028967593914,9.392057291666667
data\frames\input_video_1\input_video_1_frame_00186_186.00s.jpg,47.37201388888889,55.01892911105763,0.03997829861111111,0.0642919358837469,0.7924314588274698,9.809309895833334
data\frames\input_video_1\input_video_1_frame_00187_187.00s.jpg,47.93241319444444,56.95720697870798,0.039249131944444446,0.08393929078138408,0.7676240010262538,9.498307291666666
data\frames\input_video_1\input_video_1_frame_00188_188.00s.jpg,44.686875,53.91086103105176,0.02930121527777778,0.07970343535967209,0.8287171263333617,6.38828125
data\frames\input_video_1\input_video_1_frame_00189_189.00s.jpg,46.219340277777775,56.23980430050599,0.034344618055555554,0.08740677368346278,0.8344712350596623,5.578125
data\frames\input_video_1\input_video_1_frame_00190_190.00s.jpg,45.50256944444445,57.17664425193073,0.034027777777777775,0.07858052788475747,0.8158802296826235,6.900716145833333
data\frames\input_video_1\input_video_1_frame_00191_191.00s.jpg,49.3021484375,57.135791093293165,0.03759114583333333,0.14322498930157954,0.7735679376876318,8.0251953125
data\frames\input_video_1\input_video_1_frame_00192_192.00s.jpg,49.49378472222222,57.69223267798121,0.04240885416666667,0.06792701164799497,0.8248338825350063,7.811588541666667
data\frames\input_video_1\input_video_1_frame_00193_193.00s.jpg,47.80035590277778,56.39309841181316,0.03655381944444445,0.06501631330256082,0.7588561802203634,9.169596354166666
data\frames\input_video_1\input_video_1_frame_00194_194.00s.jpg,45.86083767361111,55.8490108212757,0.03683159722222222,0.08407791599032283,0.8162131809523021,7.116536458333333
data\frames\input_video_1\input_video_1_frame_00195_195.00s.jpg,45.60273003472222,55.87974479927081,0.03260416666666666,0.06182912910474921,0.854708899256817,6.142578125
data\frames\input_video_1\input_video_1_frame_00196_196.00s.jpg,46.155985243055554,55.848758715190435,0.035034722222222224,0.052575411008608325,0.8456840784290321,5.558203125
data\frames\input_video_1\input_video_1_frame_00197_197.00s.jpg,46.085546875,56.186885883396705,0.0357421875,0.052648486239822344,0.8431102473426217,6.367252604166667
data\frames\input_video_1\input_video_1_frame_00198_198.00s.jpg,45.91917534722222,56.17565522488321,0.03495225694444445,0.05411494638241589,0.8490271847077746,6.368359375
data\frames\input_video_1\input_video_1_frame_00199_199.00s.jpg,47.79708333333333,56.93723545645337,0.0377734375,0.08059375212053903,0.8115266481089379,7.116536458333333
data\frames\input_video_1\input_video_1_frame_00200_200.00s.jpg,47.32278645833333,56.51586876046,0.03705295138888889,0.056371390579687625,0.860665937308423,6.284244791666667
data\frames\input_video_1\input_video_1_frame_00201_201.00s.jpg,47.30623697916667,57.02837263812521,0.037821180555555556,0.047835207452784266,0.8216249518818574,7.179622395833333
data\frames\input_video_1\input_video_1_frame_00202_202.00s.jpg,46.62401475694445,56.014294528456,0.03714409722222222,0.06359972044059933,0.8281752302714211,7.109895833333334
data\frames\input_video_1\input_video_1_frame_00203_203.00s.jpg,47.37073350694445,56.01433588730652,0.038315972222222223,0.08554468842324119,0.850744785985909,5.812760416666666
data\frames\input_video_1\input_video_1_frame_00204_204.00s.jpg,49.26485243055556,56.39912948189031,0.041106770833333334,0.05525762790235778,0.8127952442685239,7.458528645833334
data\frames\input_video_1\input_video_1_frame_00205_205.00s.jpg,49.22956163194444,56.44620008214975,0.043580729166666665,0.06761575441522354,0.8317668011902866,8.318489583333333
data\frames\input_video_1\input_video_1_frame_00206_206.00s.jpg,50.08494357638889,56.741000287110595,0.0455078125,0.044326319218619153,0.8415234126172605,8.85859375
data\frames\input_video_1\input_video_1_frame_00207_207.00s.jpg,45.87122829861111,55.75128122252517,0.03567708333333333,0.088600695166245,0.8161431740800861,8.202278645833333
data\frames\input_video_1\input_video_1_frame_00208_208.00s.jpg,48.014973958333336,57.534587964448875,0.03911892361111111,0.07824856310414076,0.8339104989494208,6.422591145833334
data\frames\input_video_1\input_video_1_frame_00209_209.00s.jpg,48.04407552083333,57.76830635975796,0.04003472222222222,0.04442803777339518,0.8600726110268677,6.6173828125
data\frames\input_video_1\input_video_1_frame_00210_210.00s.jpg,46.99864149305556,57.39780072909069,0.03881076388888889,0.05589668669664933,0.8224333103454431,7.209505208333334
data\frames\input_video_1\input_video_1_frame_00211_211.00s.jpg,47.270746527777774,56.987341309992566,0.036922743055555554,0.05285675196306775,0.8390158302973836,6.3783203125
data\frames\input_video_1\input_video_1_frame_00212_212.00s.jpg,48.95116319444445,58.459833688584666,0.038984375,0.09207441304203827,0.8075967109405839,6.559830729166666
data\frames\input_video_1\input_video_1_frame_00213_213.00s.jpg,48.95404079861111,58.64526029686056,0.04069444444444444,0.07030916100401398,0.8043683653647576,7.138671875
data\frames\input_video_1\input_video_1_frame_00214_214.00s.jpg,48.94470486111111,58.31649249238402,0.04517795138888889,0.07863845932900526,0.789976773622224,7.631184895833333
data\frames\input_video_1\input_video_1_frame_00215_215.00s.jpg,48.98539496527778,58.05218713931662,0.043302951388888886,0.07273908737336397,0.8430308204087608,7.23828125
data\frames\input_video_1\input_video_1_frame_00216_216.00s.jpg,49.3770703125,59.054985789730445,0.0433203125,0.059530445031129135,0.8233308086910425,7.218359375
data\frames\input_video_1\input_video_1_frame_00217_217.00s.jpg,49.369587673611115,58.981898319998834,0.04555121527777778,0.04965971643622993,0.8429499695100211,7.154166666666667
data\frames\input_video_1\input_video_1_frame_00218_218.00s.jpg,48.9881640625,58.61340721094331,0.045086805555555554,0.04328929119074071,0.8986701979685267,6.462434895833334
data\frames\input_video_1\input_video_1_frame_00219_219.00s.jpg,49.37609375,58.763130725463206,0.04590277777777778,0.05101110048961547,0.8559794989264508,7.014713541666667
data\frames\input_video_1\input_video_1_frame_00220_220.00s.jpg,48.68893229166667,57.888396269414145,0.0425,0.0731990129632828,0.8058074199476474,7.114322916666667
data\frames\input_video_1\input_video_1_frame_00221_221.00s.jpg,49.21664496527778,57.54668836578472,0.0452734375,0.09560530534505307,0.8092097290504846,7.303580729166667
data\frames\input_video_1\input_video_1_frame_00222_222.00s.jpg,51.89399739583333,59.56373126344839,0.049991319444444446,0.07717962838623228,0.8042776734377921,8.525455729166667
data\frames\input_video_1\input_video_1_frame_00223_223.00s.jpg,48.615221354166664,57.53399799621466,0.0453515625,0.08182727312754645,0.8126407114966832,8.014127604166667
data\frames\input_video_1\input_video_1_frame_00224_224.00s.jpg,48.22953993055555,57.636525139622016,0.0431640625,0.07768187702351335,0.8064250241228765,7.645572916666667
data\frames\input_video_1\input_video_1_frame_00225_225.00s.jpg,46.54420138888889,56.834336572166755,0.03980034722222222,0.05957181933922078,0.8139083812814829,6.5841796875
data\frames\input_video_1\input_video_1_frame_00226_226.00s.jpg,47.673420138888886,57.52601482853344,0.04306423611111111,0.052645113443660456,0.8639450178643229,5.653385416666667
data\frames\input_video_1\input_video_1_frame_00227_227.00s.jpg,45.37766059027778,57.47436655454853,0.033880208333333335,0.12847674000974435,0.8091135789486795,8.272005208333333
data\frames\input_video_1\input_video_1_frame_00228_228.00s.jpg,47.10836805555556,57.22906133447976,0.04025173611111111,0.09720571510219189,0.8394430615855791,6.857552083333333
data\frames\input_video_1\input_video_1_frame_00229_229.00s.jpg,48.12975260416667,58.9133868740967,0.046857638888888886,0.07632635353697155,0.8151628709138152,6.890755208333333
data\frames\input_video_1\input_video_1_frame_00230_230.00s.jpg,47.41884548611111,57.70597064104746,0.04342447916666667,0.07196525620508847,0.8279647619748705,6.9626953125
data\frames\input_video_1\input_video_1_frame_00231_231.00s.jpg,49.31729166666667,60.4636202859339,0.04578993055555555,0.08011499807586303,0.8081438500035962,6.951627604166666
data\frames\input_video_1\input_video_1_frame_00232_232.00s.jpg,49.652491319444444,58.656400926594394,0.04537326388888889,0.07440176129568002,0.8132377921356093,5.850390625
data\frames\input_video_1\input_video_1_frame_00233_233.00s.jpg,47.13592447916667,58.191026949332205,0.044830729166666666,0.0721099514655292,0.8366159666399858,5.928971354166666
data\frames\input_video_1\input_video_1_frame_00234_234.00s.jpg,51.52029947916667,58.3154731981147,0.04917534722222222,0.14243003463604528,0.7672088343085145,8.919466145833333
data\frames\input_video_1\input_video_1_frame_00235_235.00s.jpg,50.6284765625,59.48088668577214,0.05241319444444444,0.10935822991768587,0.7427556301543158,10.706901041666667
data\frames\input_video_1\input_video_1_frame_00236_236.00s.jpg,50.9141015625,59.157560661656774,0.05236545138888889,0.06054793872047924,0.8086253220656904,9.5857421875
data\frames\input_video_1\input_video_1_frame_00237_237.00s.jpg,51.14685763888889,59.90267159967362,0.04822048611111111,0.06999814307565064,0.8362952463455501,8.454622395833333
data\frames\input_video_1\input_video_1_frame_00238_238.00s.jpg,52.539500868055555,59.76606066481006,0.05071180555555556,0.061585070379110096,0.807908268163703,7.864713541666666
data\frames\input_video_1\input_video_1_frame_00239_239.00s.jpg,48.31575086805555,57.92086234952769,0.046163194444444444,0.08597843873941437,0.7857640294673778,8.24765625
data\frames\input_video_1\input_video_1_frame_00240_240.00s.jpg,48.172825520833335,57.79109248019652,0.045013020833333334,0.05933656625168007,0.8227249260653118,6.894075520833334
data\frames\input_video_1\input_video_1_frame_00241_241.00s.jpg,47.16905815972222,58.45914141813559,0.04388454861111111,0.08210248706274847,0.8434849727680221,6.14921875
data\frames\input_video_1\input_video_1_frame_00242_242.00s.jpg,47.09943142361111,58.789074370172905,0.04324652777777778,0.06967519292380182,0.8480841831148662,5.550455729166667
data\frames\input_video_1\input_video_1_frame_00243_243.00s.jpg,48.215421006944446,58.46353642387365,0.04646267361111111,0.054370937732067054,0.859947709566712,5.530533854166666
data\frames\input_video_1\input_video_1_frame_00244_244.00s.jpg,46.736705729166665,56.72705126654989,0.03798177083333333,0.07366136935409263,0.8242032577210896,6.237760416666666
data\frames\input_video_1\input_video_1_frame_00245_245.00s.jpg,43.184184027777775,55.87259098579673,0.019578993055555556,0.11564022954640281,0.7705187262481951,9.155208333333333
data\frames\input_video_1\input_video_1_frame_00246_246.00s.jpg,45.331753472222225,55.37708118156124,0.02526909722222222,0.13158244916557235,0.8070000761168109,6.077278645833333
data\frames\input_video_1\input_video_1_frame_00247_247.00s.jpg,48.37296440972222,58.39507661669702,0.027725694444444445,0.07531376367228154,0.7795018810738155,7.864713541666666
data\frames\input_video_1\input_video_1_frame_00248_248.00s.jpg,44.71551649305555,54.68813009670887,0.022065972222222223,0.06521486504378289,0.8084177089492169,7.156380208333333
data\frames\input_video_1\input_video_1_frame_00249_249.00s.jpg,45.14889322916667,55.46397288575338,0.025611979166666667,0.05409508456081646,0.8528929771381424,6.203450520833333
data\frames\input_video_1\input_video_1_frame_00250_250.00s.jpg,45.63298611111111,55.41015991349146,0.028016493055555557,0.05230424907665316,0.8108119087845799,6.744661458333334
data\frames\input_video_1\input_video_1_frame_00251_251.00s.jpg,45.656124131944445,55.24064824932293,0.028797743055555554,0.036173325021285695,0.8474663540000746,6.873046875
data\frames\input_video_1\input_video_1_frame_00252_252.00s.jpg,47.1779296875,56.38315300325804,0.030928819444444443,0.06790090390960649,0.7935539701559217,7.582486979166666
data\frames\input_video_1\input_video_1_frame_00253_253.00s.jpg,48.407977430555555,57.4827878426765,0.034140625,0.062603815531124,0.8205750548715158,7.280338541666667
data\frames\input_video_1\input_video_1_frame_00254_254.00s.jpg,47.83114583333333,57.323348243934596,0.0330078125,0.051149506037143244,0.8064241701054407,7.9056640625
data\frames\input_video_1\input_video_1_frame_00255_255.00s.jpg,46.68766927083333,56.78677938773158,0.030299479166666667,0.05906460051945963,0.7873837641484176,7.975390625
data\frames\input_video_1\input_video_1_frame_00256_256.00s.jpg,48.3748046875,57.251616332305474,0.037547743055555555,0.08301788204069412,0.7734515052469825,8.657161458333333
data\frames\input_video_1\input_video_1_frame_00257_257.00s.jpg,59.373272569444445,68.71219629239785,0.04662326388888889,0.08969427952740643,0.7767242015473482,10.5353515625
data\frames\input_video_1\input_video_1_frame_00258_258.00s.jpg,54.08368923611111,63.64193258314296,0.040303819444444444,0.0778711954848549,0.7786375032438526,9.874609375
data\frames\input_video_1\input_video_1_frame_00259_259.00s.jpg,48.239375,57.09010688180608,0.038203125,0.08168160364402552,0.7487988369155296,10.138020833333334
data\frames\input_video_1\input_video_1_frame_00260_260.00s.jpg,48.08174913194444,57.45723014014892,0.03741319444444444,0.07888507384125837,0.8007902184529523,8.502213541666666
data\frames\input_video_1\input_video_1_frame_00261_261.00s.jpg,47.97860677083333,57.32635531484548,0.03611111111111111,0.03493794754824144,0.8941164818944471,6.459114583333333
data\frames\input_video_1\input_video_1_frame_00262_262.00s.jpg,48.2681640625,57.29711771353458,0.03763020833333333,0.04448139679891656,0.9298313626315147,6.073958333333334
data\frames\input_video_1\input_video_1_frame_00263_263.00s.jpg,48.53421006944444,57.29893402226446,0.03808159722222222,0.04391531203381157,0.8482495094155075,8.055078125
data\frames\input_video_1\input_video_1_frame_00264_264.00s.jpg,48.79409722222222,57.7622803641403,0.03892795138888889,0.03974019688844197,0.8571536953446609,7.930013020833333
data\frames\input_video_1\input_video_1_frame_00265_265.00s.jpg,47.77201822916667,57.19170847453133,0.03717881944444444,0.04377020447185721,0.8552808460827873,7.7263671875
data\frames\input_video_1\input_video_1_frame_00266_266.00s.jpg,47.476215277777776,57.27216939676712,0.03717881944444444,0.04431814393597195,0.8752220478796989,7.260416666666667
data\frames\input_video_1\input_video_1_frame_00267_267.00s.jpg,47.6546484375,56.83651192088587,0.03826822916666667,0.050203507373292794,0.8550460972462379,7.8658203125
data\frames\input_video_1\input_video_1_frame_00268_268.00s.jpg,48.12448784722222,57.22655070163192,0.039153645833333334,0.03945943491405151,0.8691967520445516,7.1984375
data\frames\input_video_1\input_video_1_frame_00269_269.00s.jpg,47.914409722222224,56.930746114237735,0.03783854166666667,0.058037380644286436,0.8348594331748119,7.828190104166667
data\frames\input_video_1\input_video_1_frame_00270_270.00s.jpg,48.502109375,57.24931885568095,0.03892361111111111,0.05699785971791518,0.8232153646652586,7.426432291666667
data\frames\input_video_1\input_video_1_frame_00271_271.00s.jpg,46.89697916666667,56.3388719501081,0.040967881944444444,0.06610052439757125,0.8178237810229994,6.601888020833333
data\frames\input_video_1\input_video_1_frame_00272_272.00s.jpg,46.511631944444446,56.706316506291934,0.03969184027777778,0.05903158892156803,0.8789922459048904,5.075651041666666
data\frames\input_video_1\input_video_1_frame_00273_273.00s.jpg,47.71723090277778,56.56435415904016,0.03825520833333333,0.07980479085428553,0.8177420070244004,7.5138671875
data\frames\input_video_1\input_video_1_frame_00274_274.00s.jpg,46.9369921875,57.00128258774103,0.03973524305555556,0.07632812722768463,0.8140201727211682,7.644466145833333
data\frames\input_video_1\input_video_1_frame_00275_275.00s.jpg,44.997899305555556,55.81861415835496,0.03025607638888889,0.09953990140578681,0.7890822057192832,8.67265625
data\frames\input_video_1\input_video_1_frame_00276_276.00s.jpg,46.747782118055554,56.778514173323565,0.03828993055555555,0.07529621172848658,0.7929805581399499,7.996419270833333
data\frames\input_video_1\input_video_1_frame_00277_277.00s.jpg,45.52443576388889,56.753270464784656,0.03763454861111111,0.06896992233169719,0.8754375231791877,4.9705078125
data\frames\input_video_1\input_video_1_frame_00278_278.00s.jpg,56.51720486111111,66.29566769169158,0.045421006944444446,0.10461443767517384,0.7711362493952757,9.409765625
data\frames\input_video_1\input_video_1_frame_00279_279.00s.jpg,58.62520833333333,71.4235041453515,0.044066840277777776,0.11693237626181198,0.8094380818612187,7.205078125
data\frames\input_video_1\input_video_1_frame_00280_280.00s.jpg,44.11434027777778,56.490050201668154,0.03506076388888889,0.10640125604199675,0.8069206981985072,8.319596354166666
data\frames\input_video_1\input_video_1_frame_00281_281.00s.jpg,44.092434895833335,56.608752437157825,0.03576388888888889,0.0412900512956858,0.9165892333594249,3.1166666666666667
data\frames\input_video_1\input_video_1_frame_00282_282.00s.jpg,44.74831597222222,57.26254734781952,0.03788194444444445,0.04882250895896127,0.8897004944378561,3.670052083333333
data\frames\input_video_1\input_video_1_frame_00283_283.00s.jpg,46.453111979166664,57.89710181637527,0.040399305555555556,0.06650229123410226,0.857508163936545,4.920703125
data\frames\input_video_1\input_video_1_frame_00284_284.00s.jpg,44.860546875,56.91752277033883,0.039296875,0.07946804963353134,0.8674983166933357,4.984895833333334
data\frames\input_video_1\input_video_1_frame_00285_285.00s.jpg,44.946636284722224,56.925000720258154,0.04034722222222222,0.05889853679943852,0.9003155786767562,3.89140625
data\frames\input_video_1\input_video_1_frame_00286_286.00s.jpg,47.24415798611111,56.72210742039784,0.04014322916666667,0.09312482198907239,0.8451075792198262,4.9771484375
data\frames\input_video_1\input_video_1_frame_00287_287.00s.jpg,48.82694010416667,56.94584044378345,0.046649305555555555,0.11572430186672994,0.8019697416155206,7.741861979166667
data\frames\input_video_1\input_video_1_frame_00288_288.00s.jpg,48.062421875,56.777135668854605,0.0428515625,0.1070755372294994,0.8356812964347969,7.252669270833334
data\frames\input_video_1\input_video_1_frame_00289_289.00s.jpg,49.69157986111111,57.21285684292508,0.04627604166666666,0.09459704546748982,0.849988396827709,6.340690104166667
data\frames\input_video_1\input_video_1_frame_00290_290.00s.jpg,46.65337239583334,56.57290221566011,0.041631944444444444,0.14269064017511712,0.8121009669440816,7.227213541666667
data\frames\input_video_1\input_video_1_frame_00291_291.00s.jpg,48.56390625,57.422578653828324,0.044483506944444445,0.10858339931930167,0.8374717339082641,6.407096354166667
data\frames\input_video_1\input_video_1_frame_00292_292.00s.jpg,46.78102864583333,57.98122262779658,0.043298611111111114,0.09087807701989471,0.8202786964928244,6.581966145833333
data\frames\input_video_1\input_video_1_frame_00293_293.00s.jpg,44.569331597222224,57.17628603231475,0.039375,0.07554521241311987,0.881448949597123,4.493489583333333
data\frames\input_video_1\input_video_1_frame_00294_294.00s.jpg,45.135112847222224,57.24141538382428,0.04091579861111111,0.04566591453806506,0.932896139732188,2.7768880208333333
data\frames\input_video_1\input_video_1_frame_00295_295.00s.jpg,45.52427083333333,57.27768663817607,0.04273003472222222,0.044883600302751125,0.9217776771668459,3.632421875
data\frames\input_video_1\input_video_1_frame_00296_296.00s.jpg,45.43707465277778,57.10916218072202,0.04194878472222222,0.05235566464923022,0.893909232598573,4.192447916666667
data\frames\input_video_1\input_video_1_frame_00297_297.00s.jpg,46.47270833333334,57.893631299958074,0.04342881944444445,0.05226585116312046,0.8624360646593058,5.344596354166667
data\frames\input_video_1\input_video_1_frame_00298_298.00s.jpg,47.038120659722225,58.27334706569474,0.04439670138888889,0.03803475599201224,0.8799415575954562,5.271549479166667
data\frames\input_video_1\input_video_1_frame_00299_299.00s.jpg,45.52154079861111,57.51212398951774,0.043155381944444446,0.10027292619538253,0.8552851458491287,5.500651041666667
data\frames\input_video_1\input_video_1_frame_00300_300.00s.jpg,45.78977864583333,57.31669653728772,0.0449609375,0.05251551413151478,0.8991506371111672,3.886979166666667
data\frames\input_video_1\input_video_1_frame_00301_301.00s.jpg,46.35784722222222,57.43578623864792,0.04510416666666667,0.05705681260284159,0.8823334641415504,4.2732421875
data\frames\input_video_1\input_video_1_frame_00302_302.00s.jpg,47.967113715277776,58.31817227907133,0.04701388888888889,0.05250813443451597,0.8565542030890243,5.728645833333333
data\frames\input_video_1\input_video_1_frame_00303_303.00s.jpg,47.17322482638889,58.034619525521336,0.0433203125,0.059177948198649556,0.8650025305195372,5.171940104166667
data\frames\input_video_1\input_video_1_frame_00304_304.00s.jpg,49.17887152777778,58.54956212870137,0.04091145833333333,0.07652235638799651,0.8120479766624196,6.6240234375
data\frames\input_video_1\input_video_1_frame_00305_305.00s.jpg,46.09124131944444,58.03566768490509,0.04568576388888889,0.12555330495026967,0.8246484299717041,6.525520833333333
data\frames\input_video_1\input_video_1_frame_00306_306.00s.jpg,46.45250868055555,57.98781370234056,0.04834635416666667,0.04895547739718984,0.9259101837185352,3.5759765625
data\frames\input_video_1\input_video_1_frame_00307_307.00s.jpg,47.514913194444446,58.17446695691876,0.049440104166666665,0.057490377161385886,0.8991700788317881,4.58203125
data\frames\input_video_1\input_video_1_frame_00308_308.00s.jpg,49.34867621527778,57.172087787184324,0.04927517361111111,0.13506973360752414,0.805885588640279,8.18125
data\frames\input_video_1\input_video_1_frame_00309_309.00s.jpg,51.54913628472222,58.85345632787112,0.05325520833333333,0.12147859365970168,0.7683468510004133,10.457877604166667
data\frames\input_video_1\input_video_1_frame_00310_310.00s.jpg,60.01802083333333,70.35409106875503,0.051953125,0.11212404426221177,0.725021743687715,12.893880208333334
data\frames\input_video_1\input_video_1_frame_00311_311.00s.jpg,48.95584201388889,58.77538151256241,0.04144097222222222,0.10572788296870024,0.760679234093243,10.857421875
data\frames\input_video_1\input_video_1_frame_00312_312.00s.jpg,46.474049479166666,57.29092351191632,0.04103732638888889,0.09094757850134373,0.8010540945548282,7.695377604166667
data\frames\input_video_1\input_video_1_frame_00313_313.00s.jpg,48.003932291666665,57.754651479540534,0.03849392361111111,0.08286249189389627,0.8030512400464956,7.348958333333333
data\frames\input_video_1\input_video_1_frame_00314_314.00s.jpg,45.08581597222222,57.324704157975965,0.04258680555555556,0.1036863716465564,0.7914327531550219,7.695377604166667
data\frames\input_video_1\input_video_1_frame_00315_315.00s.jpg,45.835842013888886,57.41259779429014,0.04666666666666667,0.07245422135537977,0.9103690594617634,2.928515625
data\frames\input_video_1\input_video_1_frame_00316_316.00s.jpg,46.14120659722222,57.359320281859176,0.046475694444444444,0.04919642716447943,0.9177483802469479,3.30703125
data\frames\input_video_1\input_video_1_frame_00317_317.00s.jpg,46.851749131944445,57.57423186917872,0.0478125,0.05749805164548411,0.923168397846988,3.4951822916666666
data\frames\input_video_1\input_video_1_frame_00318_318.00s.jpg,47.297421875,57.78865457440533,0.04843315972222222,0.04695943822570807,0.9144551107248808,4.175846354166667
data\frames\input_video_1\input_video_1_frame_00319_319.00s.jpg,47.70666666666666,58.64073288063322,0.049401041666666666,0.08133929091871342,0.8826143787053565,3.9633463541666667
data\frames\input_video_1\input_video_1_frame_00320_320.00s.jpg,47.34306857638889,57.866119272688934,0.04740885416666667,0.07600437400435978,0.8839483312833658,3.4232421875
